7.22;0.679982;-0.765261
7.23;0.672303;-0.770487
7.24;0.664573;-0.775625
7.25;0.656791;-0.780676
7.26;0.648959;-0.785638
7.27;0.641079;-0.790512
7.28;0.63315;-0.795298
7.29;0.625173;-0.799994
7.3;0.61715;-0.804601
7.31;0.609081;-0.809119
7.32;0.600968;-0.813546
7.33;0.592811;-0.817884
7.34;0.584611;-0.822131
7.35;0.576368;-0.826287
7.36;0.568085;-0.830353
7.37;0.559762;-0.834327
7.38;0.551399;-0.838211
7.39;0.542998;-0.842003
7.4;0.534559;-0.845703
7.41;0.526084;-0.849311
7.42;0.517573;-0.852827
7.43;0.509028;-0.856251
7.44;0.500448;-0.859583
7.45;0.491836;-0.862822
7.46;0.483192;-0.865968
7.47;0.474517;-0.869021
7.48;0.465812;-0.871982
7.49;0.457078;-0.87485
7.5;0.448316;-0.877624
7.51;0.439526;-0.880306
7.52;0.43071;-0.882894
7.53;0.421868;-0.885388
7.54;0.413002;-0.887789
7.55;0.404113;-0.890097
7.56;0.395201;-0.892311
7.57;0.386267;-0.894432
7.58;0.377312;-0.896459
7.59;0.368338;-0.898392
7.6;0.359345;-0.900232
7.61;0.350334;-0.901978
7.62;0.341306;-0.903631
7.63;0.332261;-0.90519
7.64;0.323202;-0.906655
7.65;0.314129;-0.908027
7.66;0.305042;-0.909306
7.67;0.295943;-0.910491
7.68;0.286832;-0.911583
7.69;0.277711;-0.912581
7.7;0.268581;-0.913487
7.71;0.259442;-0.914299
7.72;0.250295;-0.915018
7.73;0.241142;-0.915645
7.74;0.231983;-0.916179
7.75;0.222819;-0.91662
7.76;0.213651;-0.916968
7.77;0.20448;-0.917225
7.78;0.195306;-0.917389
7.79;0.186132;-0.917462
7.8;0.176958;-0.917442
7.81;0.167784;-0.917331
7.82;0.158611;-0.917128
7.83;0.149441;-0.916835
7.84;0.140275;-0.91645
7.85;0.131113;-0.915975
7.86;0.121956;-0.915408
7.87;0.112805;-0.914752
7.88;0.103661;-0.914006
7.89;0.094525;-0.913169
7.9;0.0853978;-0.912244
7.91;0.0762804;-0.911228
7.92;0.0671736;-0.910124
7.93;0.0580782;-0.908932
7.94;0.0489952;-0.90765
7.95;0.0399255;-0.906281
7.96;0.0308699;-0.904824
7.97;0.0218293;-0.903279
7.98;0.0128046;-0.901647
7.99;0.00379665;-0.899929
8;-0.00519368;-0.898124
8.01;-0.0141655;-0.896233
8.02;-0.023118;-0.894256
8.03;-0.0320504;-0.892193
8.04;-0.0409616;-0.890046
8.05;-0.049851;-0.887814
8.06;-0.0587176;-0.885498
8.07;-0.0675607;-0.883098
8.08;-0.0763793;-0.880614
8.09;-0.0851727;-0.878048
8.1;-0.09394;-0.875399
8.11;-0.10268;-0.872668
8.12;-0.111393;-0.869855
8.13;-0.120077;-0.86696
8.14;-0.128732;-0.863985
8.15;-0.137357;-0.86093
8.16;-0.14595;-0.857795
8.17;-0.154512;-0.85458
8.18;-0.163042;-0.851286
8.19;-0.171538;-0.847914
8.2;-0.18;-0.844464
8.21;-0.188427;-0.840937
8.22;-0.196818;-0.837332
8.23;-0.205173;-0.833651
8.24;-0.213491;-0.829894
8.25;-0.221771;-0.826062
8.26;-0.230012;-0.822155
8.27;-0.238214;-0.818173
8.28;-0.246375;-0.814118
8.29;-0.254496;-0.809989
8.3;-0.262575;-0.805788
8.31;-0.270611;-0.801515
8.32;-0.278605;-0.79717
8.33;-0.286554;-0.792754
8.34;-0.29446;-0.788268
8.35;-0.30232;-0.783712
8.36;-0.310134;-0.779087
8.37;-0.317901;-0.774393
8.38;-0.325621;-0.769632
8.39;-0.333293;-0.764803
8.4;-0.340917;-0.759907
8.41;-0.348491;-0.754945
8.42;-0.356016;-0.749917
8.43;-0.36349;-0.744825
8.44;-0.370912;-0.739669
8.45;-0.378283;-0.734448
8.46;-0.385601;-0.729165
8.47;-0.392866;-0.72382
8.48;-0.400077;-0.718413
8.49;-0.407234;-0.712945
8.5;-0.414336;-0.707417
8.51;-0.421382;-0.701829
8.52;-0.428372;-0.696182
8.53;-0.435305;-0.690477
8.54;-0.442181;-0.684714
8.55;-0.449;-0.678895
8.56;-0.455759;-0.673019
8.57;-0.46246;-0.667088
8.58;-0.469101;-0.661102
8.59;-0.475682;-0.655061
8.6;-0.482202;-0.648968
8.61;-0.488661;-0.642822
8.62;-0.495058;-0.636624
8.63;-0.501393;-0.630374
8.64;-0.507665;-0.624075
8.65;-0.513874;-0.617725
8.66;-0.52002;-0.611326
8.67;-0.526101;-0.60488
8.68;-0.532117;-0.598385
8.69;-0.538068;-0.591844
8.7;-0.543954;-0.585257
8.71;-0.549773;-0.578624
8.72;-0.555526;-0.571947
8.73;-0.561212;-0.565226
8.74;-0.566831;-0.558462
8.75;-0.572381;-0.551656
8.76;-0.577864;-0.544808
8.77;-0.583277;-0.53792
8.78;-0.588622;-0.530991
8.79;-0.593897;-0.524023
8.8;-0.599102;-0.517017
8.81;-0.604237;-0.509974
8.82;-0.609301;-0.502893
8.83;-0.614295;-0.495776
8.84;-0.619217;-0.488624
8.85;-0.624067;-0.481438
8.86;-0.628846;-0.474217
8.87;-0.633551;-0.466964
8.88;-0.638185;-0.459679
8.89;-0.642745;-0.452362
8.9;-0.647232;-0.445015
8.91;-0.651645;-0.437638
8.92;-0.655984;-0.430231
8.93;-0.66025;-0.422797
8.94;-0.66444;-0.415336
8.95;-0.668556;-0.407847
8.96;-0.672597;-0.400333
8.97;-0.676563;-0.392794
8.98;-0.680453;-0.385231
8.99;-0.684267;-0.377645
9;-0.688006;-0.370035
9.01;-0.691668;-0.362405
9.02;-0.695254;-0.354753
9.03;-0.698763;-0.347081
9.04;-0.702195;-0.339389
9.05;-0.705551;-0.33168
9.06;-0.708829;-0.323952
9.07;-0.71203;-0.316207
9.08;-0.715153;-0.308447
9.09;-0.718199;-0.300671
9.1;-0.721166;-0.29288
9.11;-0.724056;-0.285076
9.12;-0.726868;-0.277259
9.13;-0.729601;-0.26943
9.14;-0.732256;-0.26159
9.15;-0.734833;-0.253739
9.16;-0.737331;-0.245878
9.17;-0.739751;-0.238009
9.18;-0.742091;-0.230132
9.19;-0.744353;-0.222247
9.2;-0.746536;-0.214356
9.21;-0.74864;-0.206459
